cname,ccode,ccodealp,ccodecow,ccodewb,aii_acc,aii_aio,aii_cilser,aii_elec,aii_pubm,aii_q01,aii_q02,aii_q03,aii_q04,aii_q05,aii_q06,aii_q07,aii_q08,aii_q09,aii_q10,aii_q11,aii_q12,aii_q13,aii_q14,aii_q15,aii_q16,aii_q17,aii_q18,aii_q19,aii_q20,aii_q21,aii_q22,aii_q23,aii_q24,aii_q25,aii_q26,aii_q27,aii_q28,aii_q29,aii_q30,aii_q31,aii_q32,aii_q33,aii_q34,aii_q35,aii_q36,aii_q37,aii_q38,aii_q39,aii_q40,aii_q41,aii_q42,aii_q43,aii_q44,aii_q45,aii_q46,aii_q47,aii_q48,aii_q49,aii_q50,aii_q51,aii_q52,aii_q53,aii_q54,aii_q55,aii_q56,aii_q57,aii_q58,aii_q59,aii_rol,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_polity2,fh_ppp,fh_pr,fh_rol,fh_status,fhn_fotnloc,fhn_fotnota,fhn_fotnsc,fhn_fotnst,fhn_fotnvur,fhp_mcei5,fhp_mclr5,fhp_mcpp5,fhp_score5,fhp_status5,gcb_bed,gcb_bj,gcb_bland,gcb_bmed,gcb_bper,gcb_bpol,gcb_br,gcb_brcr,gcb_brnc,gcb_btax,gcb_butil,gcb_fcbad,gcb_fcwell,gcb_orcag,gcb_orcdis,gcb_pb,gcb_pcbmost,gcb_pcbsome,gcb_pcgomost,gcb_pcgosome,gcb_pcjmost,gcb_pcjsome,gcb_pclgcmost,gcb_pclgcsome,gcb_pclmost,gcb_pclsome,gcb_pcord,gcb_pcori,gcb_pcpmost,gcb_pcpolmost,gcb_pcpolsome,gcb_pcpsome,gcb_pcrmost,gcb_pcrsome,gcb_pctaxmost,gcb_pctaxsome,gcb_ped,gcb_pfcaag,gcb_pfcdis,gcb_pj,gcb_pmed,gcb_pmedia,gcb_pmil,gcb_pngo,gcb_poff,gcb_ppa,gcb_pparl,gcb_ppol,gcb_prel,gcb_sarcag,gcb_sarcdis,gcb_wsdag,gcb_wsddis,vdem_corr,vdem_delibdem,vdem_dl_delib,vdem_edcomp_thick,vdem_egal,vdem_egaldem,vdem_elvotbuy,vdem_exbribe,vdem_excrptps,vdem_execorr,vdem_exembez,vdem_exthftps,vdem_gcrrpt,vdem_gender,vdem_jucorrdc,vdem_libdem,vdem_liberal,vdem_mecorrpt,vdem_partip,vdem_partipdem,vdem_polyarchy,vdem_pubcorr,who_alcohol10,who_dwrur,who_dwtot,who_dwurb,who_halef,who_halem,who_halet,who_homf,who_homm,who_homt,who_infmortf,who_infmortm,who_infmortt,who_lef,who_lem,who_let,who_matmort,who_mrf,who_mrm,who_mrt,who_roadtrd,who_sanitrur,who_sanittot,who_saniturb,who_suif,who_suim,who_suit,wdi_gdpgr,wdi_gdppppcon2011,wdi_gini,pwt_rgdp,bti_eo,bti_eos,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_popf,wdi_popgr,wdi_poprul,wdi_poprulgr,wdi_popurb,wdi_popurbagr,p_polity2
Tuvalu,798,TUV,947,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,10,10,14,NA,15,1,15,1,NA,NA,NA,NA,NA,13,3,11,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.629999995231628,NA,NA,50,NA,NA,NA,NA,NA,NA,19.29999923706055,24.29999923706055,21.89999961853027,NA,NA,NA,NA,NA,NA,NA,NA,10,6,4,NA,NA,NA,3.034723043441772,38756144,NA,NA,NA,NA,11225,NA,NA,NA,374.1666564941406,NA,1.128841996192932,39.35499954223633,-1.170130372047424,60.64500045776367,2.649753093719482,NA
Uganda,800,UGA,500,800,71.428574,48.684212,50,50,57.5,100,50,75,75,100,0,50,75,100,100,100,50,50,75,100,0,100,25,100,50,50,25,25,100,25,50,100,50,25,0,50,100,25,75,0,100,100,50,50,0,100,25,50,100,0,0,0,100,25,100,0,75,50,100,25,25,50,50,50,69.444443,4,5,3,9,3,3.5,7,3.5,5,6,4,3,9,11,41,2,21,15,18,25,58,2,0.3870967626571655,0.5799999833106995,0.4229249060153961,0.4269230663776398,0.3886255919933319,0.692307710647583,0.3499999940395355,0.8999999761581421,0.3799999952316284,0.4606060683727264,0.3955223858356476,0.6899999976158142,0.2599999904632568,NA,NA,3.010193586349487,0.4000000059604645,0.449999988079071,0.4799999892711639,0.4399999976158142,0.449999988079071,0.4399999976158142,0.3899999856948853,0.5400000214576721,0.3600000143051147,0.550000011920929,0.1599999964237213,0.6899999976158142,0.2899999916553497,0.6299999952316284,0.3100000023841858,0.5799999833106995,0.0900000035762787,0.8399999737739563,0.4799999892711639,0.3899999856948853,3.323529481887817,0.4699999988079071,0.4699999988079071,4.23445463180542,3.599391460418701,2.310061693191528,3.058002233505249,2.422405004501343,4.02263355255127,3.563394784927368,3.55646824836731,4.538849830627441,1.972588777542114,NA,NA,NA,NA,0.7360000014305115,0.2639999985694885,0.6320000290870667,0.3889999985694885,0.4510000050067902,0.2000000029802322,0.890999972820282,1.896999955177307,1.128000020980835,0.5929999947547913,1.506999969482422,-0.6890000104904175,0.8920000195503235,0.8360000252723694,1.978000044822693,0.2919999957084656,0.7289999723434448,3.002000093460083,0.621999979019165,0.2619999945163727,0.3370000123977661,0.6940000057220459,7.630000114440918,4,7,16,56.90000152587891,52.90000152587891,54.90000152587891,5.099999904632568,20.10000038146973,12.60000038146973,33,40.40000152587891,36.79999923706055,64.80000305175781,60.20000076293945,62.5,381,243,333,288,29,NA,NA,NA,18.70000076293945,21.20000076293945,20,4.781000137329102,70076841984,42.79999923706055,78620.109,6,6,39647504,47.67445373535156,50.42476654052734,1.900776386260986,197.7234497070313,50.85039138793945,3.652644395828247,77.3759994506836,2.926379203796387,22.62400054931641,6.177173614501953,-1
Ukraine,804,UKR,369,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,9,11,6,6.833333,10,6.833333,10,3,6,2,16,9,45,2,20,15,13,25,53,2,0.3272727131843567,NA,0.2523364424705505,0.4134366810321808,0.2159624397754669,0.4864864945411682,23,60,38,0.1798561215400696,0.0611285269260406,0.8700000047683716,0.0900000035762787,0.1599999964237213,0.4099999964237213,3.85054087638855,0.4600000083446503,0.3600000143051147,0.6499999761581421,0.2599999904632568,0.6100000143051147,0.2700000107288361,0.550000011920929,0.3199999928474426,0.6399999856948853,0.2599999904632568,NA,NA,0.6000000238418579,0.5400000214576721,0.3199999928474426,0.25,0.3199999928474426,0.3899999856948853,0.6200000047683716,0.2599999904632568,3.997287511825562,0.1400000005960464,0.5199999809265137,4.483900547027588,4.206222057342529,3.420124530792236,3.547790288925171,3.169194936752319,4.336753845214844,4.118577003479004,4.238734245300293,4.420859813690186,2.954298257827759,0.1099999994039536,0.5400000214576721,0.1500000059604645,0.4600000083446503,0.7960000038146973,0.3409999907016754,0.6880000233650208,0.4979999959468842,0.4959999918937683,0.2619999945163727,1.656999945640564,1.222000002861023,1.690000057220459,0.6959999799728394,1.424999952316284,-0.7860000133514404,0.8619999885559082,0.8059999942779541,1.330999970436096,0.2349999994039536,0.4460000097751617,1.64900004863739,0.6060000061988831,0.2899999916553497,0.4169999957084656,0.6110000014305115,5.820000171661377,NA,92,NA,67.5999984741211,60.29999923706055,64,2.5,7,4.599999904632568,7,8.699999809265137,7.900000095367432,77.0999984741211,67.5999984741211,72.5,20,98,264,180,13.69999980926514,NA,66,63,4.699999809265137,34.5,18.5,2.440994739532471,327641759744,25,387352.47,7,6,45004644,15.43466949462891,68.67125701904297,15.89407634735107,77.68931579589844,53.71612167358398,-0.3313805162906647,30.84600067138672,-0.6324229836463928,69.15399932861328,-0.1968082934617996,4
North Macedonia,807,MKD,343,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,6,10,5,7.666667,10,7.666667,10,4,8,2,NA,NA,NA,NA,NA,20,19,25,64,3,0.1014492735266685,0.167630061507225,0.0769230797886848,0.1327561289072037,0.0608899295330048,0.197674423456192,7,59,12,0.0257731955498457,0.0380434766411781,0.4799999892711639,0.1899999976158142,0.3700000047683716,0.2300000041723251,3.112222194671631,0.3700000047683716,0.2300000041723251,0.3899999856948853,0.2199999988079071,0.4099999964237213,0.2099999934434891,0.3499999940395355,0.239999994635582,0.3799999952316284,0.2199999988079071,NA,NA,0.3100000023841858,0.3499999940395355,0.2599999904632568,0.2700000107288361,0.2700000107288361,0.2899999916553497,0.3899999856948853,0.2199999988079071,3.257173299789429,0.3100000023841858,0.3499999940395355,3.954198360443115,3.504065036773682,3.495604276657104,2.292328119277954,3.007263898849487,3.607991456985474,3.945115327835083,3.562937021255493,3.508125782012939,2.788763999938965,0.25,0.4199999868869781,0.3400000035762787,0.25,0.7799999713897705,0.2599999904632568,0.4359999895095825,0.6370000243186951,0.6269999742507935,0.3350000083446503,1.605000019073486,1.264999985694885,1.363999962806702,0.734000027179718,1.116999983787537,0.2479999959468842,0.8970000147819519,0.8289999961853027,1.350000023841858,0.2980000078678131,0.5260000228881836,1.960999965667725,0.5519999861717224,0.3210000097751617,0.5,0.531000018119812,4.829999923706055,72,82,90,68.9000015258789,65.80000305175781,67.0999984741211,0.800000011920929,2.200000047683716,1.5,9.800000190734863,11.19999980926514,10.5,78,73.80000305175781,75.9000015258789,8,66,124,96,6.400000095367432,NA,16,8,3,9.699999809265137,6.199999809265137,2.848441362380981,27290886144,35.59999847412109,26663.777,7,6,2080745,16.77818870544434,70.3628921508789,12.85891628265381,82.50376892089844,49.96131134033203,0.0681238099932671,42.4370002746582,-0.2963873147964478,57.5629997253418,0.3377048075199127,9
Egypt,818,EGY,651,818,50,28.947369,29.166666,60,35,100,25,100,50,100,0,0,25,0,100,0,50,50,25,100,0,100,25,100,75,25,50,50,100,25,25,100,0,25,50,0,0,0,25,0,0,100,25,50,0,0,25,0,0,0,0,0,100,50,0,0,75,25,0,0,25,50,100,100,44.444443,4,5,3,5,2,2.75,6,2.75,4,6,2,3,18,16,68,3,34,17,26,34,77,3,0.2538461685180664,0.1788617819547653,0.2153846174478531,0.210191085934639,0.3859649002552032,0.3771428465843201,0.4099999964237213,0.8199999928474426,0.5,NA,0.2562358379364014,0.5799999833106995,0.3300000131130219,NA,NA,3.336853265762329,0.3799999952316284,0.4199999868869781,0.2700000107288361,0.5699999928474426,NA,NA,0.3600000143051147,0.4799999892711639,0,0,0.3100000023841858,0.2800000011920929,0,0.2599999904632568,0.6399999856948853,0,0.1400000005960464,0.7300000190734863,0.2599999904632568,0.5899999737739563,3.795291662216187,0.5299999713897705,0.2199999988079071,3.643231868743896,3.940040588378906,4.113936901092529,3.229743480682373,2.798126935958862,4.007224082946777,3.95263147354126,3.84751033782959,4.062753200531006,2.580813407897949,NA,NA,NA,NA,0.8209999799728394,0.0939999967813492,0.3039999902248383,0.3059999942779541,0.2899999916553497,0.1040000021457672,1.131999969482422,0.8270000219345093,0.4099999964237213,0.7350000143051147,1.580000042915344,-1.746000051498413,1.578999996185303,0.3260000050067902,1.332000017166138,0.1209999993443489,0.3440000116825104,0.8659999966621399,0.2010000050067902,0.0799999982118607,0.2020000070333481,0.9039999842643738,0.1800000071525574,NA,NA,NA,62.40000152587891,59.90000152587891,61.09999847412109,2,7.599999904632568,4.800000190734863,18,20.60000038146973,19.39999961853027,73,68.19999694824219,70.5,38,121,205,165,9.699999809265137,NA,60,70,1.700000047683716,7.199999809265137,4.400000095367432,4.346643447875977,988001992704,31.79999923706055,1051936.5,4,5,94447072,33.64545440673828,61.20794296264648,5.146599769592285,94.87876892089844,49.4640007019043,2.145225524902344,57.26800155639648,2.237815856933594,42.73199844360352,2.021273374557495,-4
United Kingdom,826,GBR,200,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,14,12,10,15,10,16,1,14,1,5,2,24,1,17,7,9,9,25,1,0.066901408135891,NA,0.109375,0.0334302335977554,0.1111111119389534,0.0751173719763756,NA,NA,NA,0.0363128483295441,0.0284431129693985,0.5699999928474426,0.3400000035762787,0.8299999833106995,0.1000000014901161,3.438401699066162,0.2099999934434891,0.7400000095367432,0.25,0.699999988079071,0.0900000035762787,0.8399999737739563,0.1899999976158142,0.7599999904632568,0.2800000011920929,0.6700000166893005,0.0500000007450581,0.4799999892711639,0.2700000107288361,0.1099999994039536,0.8399999737739563,0.6600000262260437,0.1400000005960464,0.7900000214576721,0.119999997317791,0.7900000214576721,2.602678537368774,0.6399999856948853,0.300000011920929,2.684269666671753,2.590858459472656,3.895424842834473,2.436571359634399,2.57299280166626,3.327029943466187,3.852620124816895,3.594266891479492,3.023153305053711,3.041049003601074,0.6899999976158142,0.2300000041723251,0.8199999928474426,0.1099999994039536,0.0640000030398369,0.765999972820282,0.8830000162124634,0.890999972820282,0.8529999852180481,0.7570000290870667,3.627000093460083,3.407999992370605,3.217999935150146,0.0529999993741512,3.753999948501587,2.780999898910522,2.838000059127808,0.9160000085830688,3.282000064849854,0.7950000166893005,0.9210000038146973,3.664999961853027,0.6850000023841858,0.6430000066757202,0.8690000176429749,0.0329999998211861,9.8100004196167,NA,100,NA,72.9000015258789,70.9000015258789,71.9000015258789,1,1.600000023841858,1.299999952316284,3.400000095367432,4.099999904632568,3.700000047683716,83.19999694824219,79.69999694824219,81.4000015258789,7,52,81,67,3.099999904632568,92,98,99,3.5,11.89999961853027,7.599999904632568,1.789236068725586,2586117931008,33.20000076293945,2481788.5,NA,NA,65595564,17.58969879150391,64.251922607421875,18.15837478637695,271.1344909667969,50.68410110473633,0.7140302658081055,17.11400032043457,-0.7937663197517395,82.88600158691406,1.028206586837769,10
Tanzania,834,TZA,510,834,53.57143,30.263159,66.666664,5,42.5,100,50,50,75,100,100,50,75,50,100,0,75,50,25,100,0,100,25,0,0,0,25,0,100,25,25,100,50,0,50,50,0,50,25,0,100,100,50,50,100,0,25,25,0,0,0,0,100,0,0,0,25,25,100,25,25,75,50,100,72.222221,6,4,7,9,7,6.166667,9,6.166667,11,3,9,2,NA,NA,NA,NA,NA,15,21,22,58,2,0.3605150282382965,0.5190476179122925,0.351648360490799,0.4501844942569733,0.4041666686534882,0.6211180090904236,0.2000000029802322,0.7900000214576721,0.25,0.3151515126228333,0.2309859097003937,0.5799999833106995,0.3700000047683716,NA,NA,3.351983785629272,0.3100000023841858,0.6399999856948853,0.25,0.6700000166893005,0.3600000143051147,0.5699999928474426,0.25,0.6800000071525574,0.2099999934434891,0.6800000071525574,0.1299999952316284,0.6600000262260437,0.1500000059604645,0.5,0.4600000083446503,0.7200000286102295,0.1000000014901161,0.8199999928474426,0.3700000047683716,0.5199999809265137,4.073662757873535,0.550000011920929,0.3300000131130219,4.473366737365723,4.28728723526001,3.153292179107666,2.961498498916626,3.362704992294312,4.071717262268066,3.901209592819214,3.457943916320801,4.53406810760498,2.311271905899048,NA,NA,NA,NA,0.5270000100135803,0.3759999871253967,0.7080000042915344,0.5899999737739563,0.7039999961853027,0.3709999918937683,1.095000028610229,2.799000024795532,2.375,0.2150000035762787,3.045000076293945,0.8029999732971191,1.327999949455261,0.8050000071525574,1.832000017166138,0.3910000026226044,0.7549999952316284,2.63700008392334,0.4410000145435333,0.2560000121593475,0.4830000102519989,0.2779999971389771,6.159999847412109,NA,NA,35,58,54.90000152587891,56.5,3.700000047683716,11.89999961853027,7.699999809265137,37.20000076293945,43.79999923706055,40.59999847412109,65.80000305175781,62,63.90000152587891,539,222,299,261,29.20000076293945,21,24,30,5.400000095367432,14.30000019073486,9.600000381469727,6.86711597442627,139587731456,NA,140709.3,4,6,53050792,44.507568359375,52.9287223815918,2.563709259033203,59.8902587890625,50.07711791992188,3.00052285194397,67.66699981689453,1.947958588600159,32.33300018310547,5.239866733551025,3
United States,840,USA,2,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,11,16,11,9.5,15,9.5,14,1,12,1,4,3,21,1,14,5,6,12,23,1,0.1029411777853966,0.1379310339689255,0.1369863003492355,0.0478927195072174,0.104712039232254,0.0677966102957726,NA,NA,NA,0.078125,0.0417536534368992,0.5099999904632568,0.3100000023841858,0.7599999904632568,0.119999997317791,3.525219202041626,0.3499999940395355,0.6299999952316284,0.3199999928474426,0.6499999761581421,0.2199999988079071,0.7300000190734863,0.2700000107288361,0.6899999976158142,0.4099999964237213,0.5699999928474426,0.0900000035762787,0.3700000047683716,0.3600000143051147,0.2700000107288361,0.7099999785423279,0.5799999833106995,0.2599999904632568,0.699999988079071,0.2599999904632568,0.6800000071525574,2.994413375854492,0.699999988079071,0.1899999976158142,3.249445676803589,3.234323501586914,3.675352811813354,2.786285638809204,2.960362434387207,3.567833662033081,4.123778343200684,3.720823764801025,3.2724289894104,3.029147863388062,0.6200000047683716,0.2300000041723251,0.699999988079071,0.1800000071525574,0.0729999989271164,0.7620000243186951,0.8560000061988831,0.9179999828338623,0.7080000042915344,0.6759999990463257,3.648000001907349,3.635999917984009,3.354000091552734,0.0579999983310699,3.489000082015991,2.345999956130981,2.711999893188477,0.925000011920929,3.489000082015991,0.8220000267028809,0.9330000281333923,3.724999904632568,0.6600000262260437,0.6150000095367432,0.8870000243186951,0.0390000008046627,8.779999732971191,NA,99,100,70.0999984741211,66.9000015258789,68.5,2.599999904632568,10.60000038146973,6.5,5.199999809265137,6.300000190734863,5.800000190734863,81,76,78.5,19,86,142,114,12.39999961853027,NA,90,95,6.400000095367432,21.10000038146973,13.69999980926514,1.567215204238892,17326883733504,41.5,17326886,NA,NA,323071328,19.02334213256836,65.94297790527344,15.03367900848389,35.31830215454102,50.52931213378906,0.7234011888504028,18.13800048828125,-0.3241316080093384,81.86199951171875,0.9569934606552124,8
Burkina Faso,854,BFA,439,854,78.571426,32.894737,58.333332,50,55,100,25,50,75,100,0,50,50,0,100,100,75,75,75,100,100,100,25,0,50,100,25,75,100,25,50,100,100,25,50,50,0,0,50,100,100,100,0,50,0,100,50,75,0,25,0,0,0,50,0,0,50,75,0,0,50,50,50,50,50,9,3,7,14,6,6.916667,9,6.916667,10,4,8,2,NA,NA,NA,NA,NA,13,16,12,41,2,NA,NA,NA,NA,NA,NA,0.0900000035762787,0.75,0.1099999994039536,NA,NA,0.4900000095367432,0.449999988079071,NA,NA,NA,0.5699999928474426,0.3700000047683716,0.3199999928474426,0.6299999952316284,0.3400000035762787,0.6100000143051147,0.2800000011920929,0.6800000071525574,0.300000011920929,0.6499999761581421,0.4799999892711639,0.2800000011920929,0.2700000107288361,0.2800000011920929,0.6899999976158142,0.6800000071525574,0.0900000035762787,0.8999999761581421,0.3799999952316284,0.5799999833106995,NA,0.6100000143051147,0.3100000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3869999945163727,0.6470000147819519,0.9139999747276306,0.7670000195503235,0.6119999885559082,0.4839999973773956,1.608999967575073,2.842999935150146,2.329999923706055,0.2259999960660934,2.947000026702881,0.0879999995231628,2.907000064849854,0.7639999985694885,1.700999975204468,0.5410000085830688,0.6919999718666077,2.670000076293945,0.5350000262260437,0.4399999976158142,0.718999981880188,0.3799999952316284,4.869999885559082,NA,NA,NA,53.09999847412109,52.70000076293945,52.90000152587891,5.599999904632568,13.89999961853027,9.800000190734863,47.29999923706055,56.29999923706055,51.90000152587891,60.90000152587891,59.59999847412109,60.29999923706055,331,239,273,255,30.5,NA,NA,NA,9.100000381469727,22.39999961853027,14.80000019073486,5.934134960174561,30626209792,35.29999923706055,27980.793,3,6,18646378,45.38764190673828,52.2026252746582,2.409730672836304,68.15196990966797,50.1644287109375,2.915318965911865,71.865997314453125,2.07837963104248,28.13400077819824,5.085564136505127,6
Uruguay,858,URY,165,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,12,10,15,10,16,1,15,1,NA,NA,NA,NA,NA,8,6,10,24,1,0.0036832413170487,0.0078125,0.0147058824077249,0.005012531299144,0.003875968977809,0.0407239831984043,0.1899999976158142,0.8700000047683716,0.2199999988079071,0.0074074072763324,0.0145161291584373,0.4699999988079071,0.3199999928474426,0.8299999833106995,0.1000000014901161,3.015819311141968,0.1937394291162491,0.6895093321800232,0.1918850392103195,0.6973795294761658,0.1391009390354156,0.6988973617553711,0.2176121920347214,0.6316680908203125,0.203891709446907,0.6598984599113464,0.0599999986588955,0.4900000095367432,0.1798133999109268,0.1907172948122025,0.7164556980133057,0.6743002533912659,0.2188295125961304,0.6123833656311035,0.1073541864752769,0.6458157300949097,2.643237590789795,0.7200000286102295,0.1899999976158142,3.058954477310181,2.91331934928894,2.818669557571411,2.940490007400513,2.479567289352417,3.214285612106323,3.490301609039307,3.191061496734619,3.289029598236084,2.914351940155029,0.7200000286102295,0.2000000029802322,0.699999988079071,0.2099999934434891,0.0520000010728836,0.8059999942779541,0.9110000133514404,0.8899999856948853,0.8820000290870667,0.7620000243186951,3.855000019073486,3.555999994277954,2.836999893188477,0.0570000000298023,3.594000101089478,1.89900004863739,3.677000045776367,0.8989999890327454,3.38700008392334,0.7860000133514404,0.8939999938011169,3.638000011444092,0.800000011920929,0.7110000252723694,0.871999979019165,0.1089999973773956,9.029999732971191,NA,NA,95,71.19999694824219,65.80000305175781,68.80000305175781,2.5,12.69999980926514,7.400000095367432,6.300000190734863,8,7.199999809265137,80.80000305175781,73.19999694824219,77.0999984741211,18,79,149,114,13.39999961853027,NA,NA,NA,7.099999904632568,26.79999923706055,16.5,1.68979811668396,69202591744,39.70000076293945,66378.273,9,8,3424132,20.94176292419434,64.46690368652344,14.59133148193359,19.56423187255859,51.75420761108398,0.3546741604804993,4.855999946594238,-1.663419842720032,95.14399719238281,0.4587751030921936,10
Uzbekistan,860,UZB,704,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,0,0.25,3,0.25,0,7,0,3,27,19,77,3,31,28,30,37,95,3,NA,NA,NA,NA,NA,NA,13,70,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8460000157356262,0.0729999989271164,0.2099999934434891,0.2949999868869781,0.4339999854564667,0.1410000026226044,2.766000032424927,0.2300000041723251,0.3170000016689301,0.9210000038146973,0.5849999785423279,-1.360000014305115,1.578999996185303,0.5540000200271606,1.66700005531311,0.0379999987781048,0.0799999982118607,0.3449999988079071,0.096000000834465,0.0450000017881393,0.1759999990463257,0.8930000066757202,1.600000023841858,31,59,86,66.19999694824219,62.90000152587891,64.5,0.8999999761581421,2.900000095367432,1.899999976158142,18.29999923706055,24.5,21.5,75,69.69999694824219,72.30000305175781,29,96,167,131,11.5,NA,NA,NA,4.599999904632568,10.30000019073486,7.400000095367432,6.094325065612793,187256389632,NA,291779.31,5,6,31847900,28.3885498046875,67.4698257446289,4.141626834869385,74.86577606201172,50.17029571533203,1.738849282264709,49.34999847412109,1.94169294834137,50.65000152587891,1.541606783866882,-9
