"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
1967,"Oklahoma",498,135,0.27,0,0,0,0,2549867,0
1967,"Oregon",305,102,0.33,0,0,1,0.01,2002340,0
1967,"Pennsylvania",1903,488,0.26,0,0,2,0.00,11786016,0
1967,"Puerto Rico",25,0,0,0,0,0,0,2697000,0
1967,"Rhode Island",64,31,0.48,0,0,0,0,922614,0
1967,"South Carolina",572,66,0.12,0,0,0,0,2654493,0
1967,"South Dakota",192,81,0.42,0,0,0,0,680336,0
1967,"Tennessee",606,90,0.15,0,0,0,0,3938713,0
1967,"Texas",1265,400,0.32,0,0,1,0.00,11132175,0
1967,"Utah",199,57,0.29,0,0,0,0,1053866,0
1967,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1967,"Virginia",492,128,0.26,0,0,0,0,4581734,0
1967,"Vermont",105,27,0.26,0,0,0,0,417000,0
1967,"Washington",328,110,0.34,0,0,1,0.01,3108913,0
1967,"Wisconsin",489,191,0.39,0,0,0,0,4212202,0
1967,"West Virginia",542,60,0.11,0,0,0,0,1802434,0
1967,"Wyoming",89,38,0.43,0,0,0,0,315000,0
1967,"Mariana Islands",1,0,0,0,0,0,0,0,0
1967,"Other",0,0,0,0,0,0,0,0,0
1968,"Alaska",55,7,0.13,0,0,0,0,277000,0
1968,"Alabama",488,94,0.19,0,0,0,0,3670070,0
1968,"Arkansas",346,73,0.21,0,0,0,0,2050883,0
1968,"American Samoa",1,0,0,0,0,0,0,0,0
1968,"Arizona",173,46,0.27,0,0,0,0,1684883,0
1968,"California",931,451,0.48,0,0,2,0.00,20157325,0
1968,"Colorado",321,102,0.32,0,0,0,0,2107541,0
1968,"Connecticut",129,76,0.59,0,0,0,0,3077500,0
1968,"Canal Zone",1,0,0,0,0,0,0,55600,0
1968,"District of Columbia",3,1,0.33,0,0,0,0,809000,0
1968,"Delaware",84,13,0.15,0,0,0,0,541987,0
1968,"Florida",1219,169,0.14,0,0,0,0,6301242,0
1968,"Georgia",825,113,0.14,0,0,0,0,4673214,0
1968,"Guam",3,1,0.33,0,0,0,0,94000,0
1968,"Hawaii",18,7,0.39,0,0,0,0,784085,0
1968,"Iowa",283,174,0.61,0,0,0,0,2761565,0
1968,"Idaho",152,69,0.45,0,0,0,0,709518,0
1968,"Illinois",1186,370,0.31,0,0,1,0.00,11051444,0
1968,"Indiana",414,222,0.54,0,0,0,0,5077215,0
1968,"Kansas",473,182,0.38,0,0,1,0.01,2324380,0
1968,"Kentucky",709,131,0.18,0,0,0,0,3229000,0
1968,"Louisiana",314,91,0.29,0,0,0,0,3972456,0
1968,"Massachusetts",511,211,0.41,0,0,0,0,5457576,0
1968,"Maryland",213,52,0.24,0,0,0,0,3855704,0
1968,"Maine",260,83,0.32,0,0,0,0,1004136,0
1968,"Michigan",874,266,0.30,0,0,1,0.00,8786602,0
1968,"Minnesota",485,212,0.44,0,0,0,0,3677859,0
1968,"Missouri",727,194,0.27,0,0,1,0.01,4719547,0
1968,"Mississippi",258,87,0.34,0,0,0,0,2346974,0
1968,"Montana",148,81,0.55,0,0,0,0,696753,0
1968,"Nebraska",342,114,0.33,0,0,0,0,1440686,0
1968,"North Carolina",827,145,0.18,0,0,1,0.01,5143384,0
1968,"North Dakota",144,64,0.44,0,0,0,0,625000,0
1968,"New Hampshire",259,43,0.17,0,0,0,0,702000,0
1968,"New Jersey",658,441,0.67,0,0,0,0,7132328,0
1968,"New Mexico",164,66,0.40,0,0,1,0.02,1065278,0
1968,"Nevada",79,21,0.27,0,0,0,0,457472,0
1968,"New York",1256,361,0.29,0,0,0,0,19064417,0
1968,"Ohio",932,349,0.37,0,0,0,0,10610770,0
1968,"Oklahoma",498,117,0.23,0,0,0,0,2288729,0
1968,"Oregon",305,96,0.31,0,0,0,0,1820819,0
1968,"Pennsylvania",1903,493,0.26,0,0,2,0.00,11887025,0
1968,"Puerto Rico",25,0,0,0,0,0,0,2697000,0
1968,"Rhode Island",64,31,0.48,0,0,0,0,935799,0
1968,"South Carolina",572,63,0.11,0,0,0,0,2750825,0
1968,"South Dakota",192,75,0.39,0,0,0,0,663122,0
1968,"Tennessee",606,86,0.14,0,0,0,0,4022984,0
1968,"Texas",1265,398,0.31,0,0,0,0,11247773,0
1968,"Utah",199,57,0.29,0,0,0,0,1073827,0
1968,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1968,"Virginia",492,133,0.27,0,0,0,0,4642398,0
1968,"Vermont",105,29,0.28,0,0,0,0,422000,0
1968,"Washington",328,116,0.35,0,0,0,0,3298781,0
1968,"Wisconsin",489,188,0.38,0,0,0,0,4234273,0
1968,"West Virginia",542,53,0.10,0,0,0,0,1814342,0
1968,"Wyoming",89,40,0.45,0,0,0,0,324719,0
1968,"Mariana Islands",1,0,0,0,0,0,0,0,0
1968,"Other",0,0,0,0,0,0,0,0,0
1969,"Alaska",55,8,0.15,0,0,0,0,282000,0
1969,"Alabama",488,83,0.17,0,0,1,0.01,3642285,0
1969,"Arkansas",346,75,0.22,0,0,0,0,2033649,0
1969,"American Samoa",1,0,0,0,0,0,0,0,0
1969,"Arizona",173,47,0.27,0,0,0,0,1707880,0
1969,"California",931,468,0.50,0,0,0,0,20391297,0
1969,"Colorado",321,98,0.31,0,0,0,0,2160491,0
1969,"Connecticut",129,75,0.58,0,0,0,0,3121100,0
1969,"Canal Zone",1,0,0,0,0,0,0,55600,0
1969,"District of Columbia",3,1,0.33,0,0,0,0,798000,0
1969,"Delaware",84,12,0.14,0,0,0,0,548078,0
1969,"Florida",1219,171,0.14,0,0,0,0,6499524,0
1969,"Georgia",825,118,0.14,0,0,0,0,4728515,0
1969,"Guam",3,0,0,0,0,0,0,83000,0
1969,"Hawaii",18,7,0.39,0,0,0,0,800387,0
1969,"Iowa",283,175,0.62,0,0,0,0,2794921,0
1969,"Idaho",152,72,0.47,0,0,0,0,722518,0
1969,"Illinois",1186,364,0.31,0,0,0,0,11131362,0
1969,"Indiana",414,201,0.49,0,0,0,0,5128416,0
1969,"Kansas",473,190,0.40,0,0,0,0,2334377,0
1969,"Kentucky",709,115,0.16,0,0,0,0,3232000,0
1969,"Louisiana",314,92,0.29,0,0,0,0,3992206,0
1969,"Massachusetts",511,214,0.42,0,0,0,0,5487846,0
1969,"Maryland",213,62,0.29,0,0,0,0,3866301,0
1969,"Maine",260,84,0.32,0,0,0,0,1004071,0
1969,"Michigan",874,273,0.31,0,0,0,0,8814601,0
1969,"Minnesota",485,210,0.43,0,0,1,0.00,3738256,0
1969,"Missouri",727,195,0.27,0,0,0,0,4750029,0
1969,"Mississippi",258,82,0.32,0,0,0,0,2365111,0
1969,"Montana",148,76,0.51,0,0,0,0,700635,0
1969,"Nebraska",342,108,0.32,0,0,0,0,1452686,0
1969,"North Carolina",827,138,0.17,0,0,0,0,5217063,0
1969,"North Dakota",144,62,0.43,0,0,0,0,615000,0
1969,"New Hampshire",259,45,0.17,0,0,0,0,717000,0
1969,"New Jersey",658,467,0.71,0,0,0,0,7213978,0
1969,"New Mexico",164,66,0.40,0,0,0,0,1045436,0
1969,"Nevada",79,22,0.28,0,0,0,0,461472,0
1969,"New York",1256,359,0.29,0,0,0,0,19304368,0
1969,"Ohio",932,346,0.37,0,0,0,0,10771527,0
1969,"Oklahoma",498,127,0.26,0,0,0,0,2630235,0
1969,"Oregon",305,106,0.35,0,0,0,0,2036124,0
1969,"Pennsylvania",1903,478,0.25,0,0,0,0,11976964,0
1969,"Puerto Rico",25,0,0,0,0,0,0,2712000,0
1969,"Rhode Island",64,31,0.48,0,0,0,0,934026,0
1969,"South Carolina",572,66,0.12,0,0,0,0,2751758,0
1969,"South Dakota",192,67,0.35,0,0,0,0,669190,0
1969,"Tennessee",606,81,0.13,0,0,0,0,4011724,0
1969,"Texas",1265,387,0.31,0,0,0,0,11482669,0
1969,"Utah",199,52,0.26,0,0,0,0,1086946,0
1969,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1969,"Virginia",492,124,0.25,0,0,0,0,4717182,0
1969,"Vermont",105,29,0.28,0,0,0,0,439000,0
1969,"Washington",328,113,0.34,0,0,0,0,3425507,0
1969,"Wisconsin",489,188,0.38,0,0,0,0,4254501,0
1969,"West Virginia",542,51,0.09,0,0,0,0,1827916,0
1969,"Wyoming",89,37,0.42,0,0,0,0,330071,0
1969,"Mariana Islands",1,0,0,0,0,0,0,0,0
1969,"Other",0,0,0,0,0,0,0,0,0
1970,"Alaska",55,9,0.16,0,0,0,0,302173,0
1970,"Alabama",488,79,0.16,0,0,0,0,3543767,0
1970,"Arkansas",346,68,0.20,0,0,0,0,1960132,0
1970,"American Samoa",1,0,0,0,0,0,0,0,0
1970,"Arizona",173,45,0.26,0,0,0,0,1785535,0
1970,"California",931,466,0.50,0,0,1,0.00,20895538,0
1970,"Colorado",321,96,0.30,0,0,0,0,2246563,0
1970,"Connecticut",129,73,0.57,0,0,0,0,3161040,0
1970,"Canal Zone",1,0,0,0,0,0,0,44650,0
1970,"District of Columbia",3,1,0.33,0,0,0,0,756510,0
1970,"Delaware",84,12,0.14,0,0,0,0,556519,0
1970,"Florida",1219,168,0.14,0,0,0,0,6892005,0
1970,"Georgia",825,121,0.15,0,0,0,0,4677127,0
1970,"Guam",3,0,0,0,0,0,0,86926,0
1970,"Hawaii",18,12,0.67,0,0,0,0,772576,0
1970,"Iowa",283,167,0.59,0,0,0,0,2837692,0
1970,"Idaho",152,72,0.47,0,0,0,0,717224,0
1970,"Illinois",1186,369,0.31,0,0,0,0,11189081,0
1970,"Indiana",414,263,0.64,0,0,0,0,5219700,0
1970,"Kansas",473,191,0.40,0,0,0,0,2265966,0
1970,"Kentucky",709,281,0.40,0,0,0,0,3219311,0
1970,"Louisiana",314,79,0.25,0,0,0,0,3882239,0
1970,"Massachusetts",511,208,0.41,0,0,0,0,5710123,0
1970,"Maryland",213,65,0.31,0,0,0,0,4025631,0
1970,"Maine",260,85,0.33,0,0,0,0,1015884,0
1970,"Michigan",874,381,0.44,0,0,0,0,8875083,0
1970,"Minnesota",485,212,0.44,0,0,0,0,3839690,0
1970,"Missouri",727,186,0.26,0,0,0,0,4765218,0
1970,"Mississippi",258,65,0.25,0,0,0,0,2219891,0
1970,"Montana",148,75,0.51,0,0,0,0,700110,0
1970,"Nebraska",342,108,0.32,0,0,0,0,1487544,0
1970,"North Carolina",827,141,0.17,0,0,0,0,5092905,0
1970,"North Dakota",144,61,0.42,0,0,0,0,617761,0
1970,"New Hampshire",259,47,0.18,0,0,0,0,737681,0
1970,"New Jersey",658,449,0.68,0,0,0,0,7202932,0
1970,"New Mexico",164,63,0.38,0,0,1,0.02,1070960,0
1970,"Nevada",79,22,0.28,0,0,0,0,492914,0
1970,"New York",1256,355,0.28,0,0,0,0,19199089,0
1970,"Ohio",932,341,0.37,0,0,0,0,10690511,0
1970,"Oklahoma",498,126,0.25,0,0,0,0,2612879,0
1970,"Oregon",305,101,0.33,0,0,0,0,2097209,0
1970,"Pennsylvania",1903,488,0.26,0,0,0,0,11961980,0
1970,"Puerto Rico",25,0,0,0,0,0,0,2689932,0
1970,"Rhode Island",64,41,0.64,0,0,0,0,952968,0
1970,"South Carolina",572,66,0.12,0,0,0,0,2643750,0
1970,"South Dakota",192,68,0.35,0,0,0,0,674646,0
1970,"Tennessee",606,84,0.14,0,0,0,0,3963116,0
1970,"Texas",1265,381,0.30,0,0,0,0,11455027,0
1970,"Utah",199,51,0.26,0,0,0,0,1105965,0
1970,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1970,"Virginia",492,127,0.26,0,0,0,0,4671472,0
1970,"Vermont",105,29,0.28,0,0,0,0,446827,0
1970,"Washington",328,113,0.34,0,0,1,0.01,3429542,0
1970,"Wisconsin",489,190,0.39,0,0,0,0,4436620,0
1970,"West Virginia",535,46,0.09,0,0,0,0,1725708,0
1970,"Wyoming",89,36,0.40,0,0,0,0,341074,0
1970,"Mariana Islands",1,0,0,0,0,0,0,0,0
1970,"Other",0,0,0,0,0,0,0,0,0
1971,"Alaska",55,16,0.29,0,0,0,0,313000,0
1971,"Alabama",488,88,0.18,0,0,1,0.01,3581147,0
1971,"Arkansas",346,81,0.23,0,0,0,0,1982508,0
1971,"American Samoa",1,0,0,0,0,0,0,0,0
1971,"Arizona",173,50,0.29,0,0,0,0,1862947,0
1971,"California",931,499,0.54,0,0,0,0,20461218,0
1971,"Colorado",321,104,0.32,0,0,0,0,2305187,0
1971,"Connecticut",129,73,0.57,0,0,1,0.01,3215454,0
1971,"Canal Zone",1,0,0,0,0,0,0,44650,0
1971,"District of Columbia",3,1,0.33,0,0,0,0,741000,0
1971,"Delaware",84,36,0.43,0,0,0,0,558000,0
1971,"Florida",1219,334,0.27,0,0,9,0.03,7052218,0
1971,"Georgia",825,125,0.15,0,0,0,0,4752514,0
1971,"Guam",3,1,0.33,0,0,0,0,86926,0
1971,"Hawaii",18,3,0.17,0,0,0,0,791801,0
1971,"Iowa",283,164,0.58,0,0,0,0,2864773,0
1971,"Idaho",152,74,0.49,0,0,0,0,736293,0
1971,"Illinois",1183,389,0.33,0,0,0,0,11216864,0
1971,"Indiana",414,257,0.62,0,0,0,0,5291410,0
1971,"Kansas",473,191,0.40,0,0,0,0,2275350,0
1971,"Kentucky",708,418,0.59,0,0,0,0,3282000,0
1971,"Louisiana",314,78,0.25,0,0,0,0,3927464,0
1971,"Massachusetts",511,220,0.43,0,0,0,0,5779426,0
1971,"Maryland",213,65,0.31,0,0,0,0,4104849,0
1971,"Maine",260,81,0.31,0,0,0,0,1025347,0
1971,"Michigan",867,531,0.61,0,0,0,0,8997000,0
1971,"Minnesota",485,243,0.50,0,0,0,0,3887124,0
1971,"Missouri",727,186,0.26,0,0,0,0,4828227,0
1971,"Mississippi",258,138,0.53,0,0,0,0,2228996,0
1971,"Montana",148,75,0.51,0,0,0,0,714117,0
1971,"Nebraska",342,212,0.62,0,0,0,0,1512000,0
1971,"North Carolina",827,145,0.18,0,0,0,0,5156978,0
1971,"North Dakota",144,58,0.40,0,0,0,0,625000,0
1971,"New Hampshire",259,56,0.22,0,0,0,0,762000,0
1971,"New Jersey",657,450,0.68,0,0,0,0,7334832,0
1971,"New Mexico",164,63,0.38,0,0,0,0,1085624,0
1971,"Nevada",79,22,0.28,0,0,0,0,510933,0
1971,"New York",1256,361,0.29,0,0,0,0,19427177,0
1971,"Ohio",932,349,0.37,0,0,1,0.00,10865398,0
1971,"Oklahoma",497,141,0.28,0,0,0,0,2668490,0
1971,"Oregon",305,102,0.33,0,0,0,0,2163825,0
1971,"Pennsylvania",1903,458,0.24,0,0,0,0,12046710,0
1971,"Puerto Rico",25,0,0,0,0,0,0,2689932,0
1971,"Rhode Island",64,42,0.66,0,0,0,0,960000,0
1971,"South Carolina",572,71,0.12,0,0,0,0,2683742,0
1971,"South Dakota",192,64,0.33,0,0,0,0,680820,0
1971,"Tennessee",606,90,0.15,0,0,0,0,4029618,0
1971,"Texas",1265,419,0.33,0,0,0,0,11726323,0
1971,"Utah",199,55,0.28,0,0,0,0,1155162,0
1971,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1971,"Virginia",483,135,0.28,0,0,0,0,4738076,0
1971,"Vermont",105,28,0.27,0,0,0,0,458000,0
1971,"Washington",328,118,0.36,0,0,1,0.01,3470293,0
1971,"Wisconsin",489,228,0.47,0,0,0,0,4480975,0
1971,"West Virginia",534,46,0.09,0,0,0,0,1758559,0
1971,"Wyoming",89,37,0.42,0,0,0,0,348812,0
1971,"Mariana Islands",1,0,0,0,0,0,0,0,0
1971,"Other",0,0,0,0,0,0,0,0,0
1972,"Alaska",55,18,0.33,0,0,0,0,325000,0
1972,"Alabama",488,91,0.19,0,0,0,0,3613207,0
1972,"Arkansas",346,77,0.22,0,0,0,0,2017765,0
1972,"American Samoa",1,0,0,0,0,0,0,0,0
1972,"Arizona",173,52,0.30,0,0,0,0,1959532,0
1972,"California",931,501,0.54,0,0,0,0,20732725,0
1972,"Colorado",321,109,0.34,0,0,0,0,2379398,0
1972,"Connecticut",129,76,0.59,0,0,0,0,3215454,0
1972,"Canal Zone",1,0,0,0,0,0,0,44650,0
1972,"District of Columbia",3,1,0.33,0,0,0,0,748000,0
1972,"Delaware",84,34,0.40,0,0,0,0,565000,0
1972,"Florida",1219,333,0.27,0,0,0,0,7270420,0
1972,"Georgia",825,136,0.16,0,0,1,0.01,4818946,0
1972,"Guam",3,1,0.33,0,0,0,0,86926,0
1972,"Hawaii",18,4,0.22,0,0,0,0,840737,0
1972,"Iowa",283,167,0.59,0,0,0,0,2895776,0
1972,"Idaho",152,65,0.43,0,0,2,0.03,768888,0
1972,"Illinois",1183,229,0.19,0,0,0,0,11325367,0
1972,"Indiana",414,262,0.63,0,0,0,0,5305985,0
1972,"Kansas",473,189,0.40,0,0,1,0.01,2278171,0
1972,"Kentucky",708,427,0.60,0,0,0,0,3304149,0
1972,"Louisiana",314,84,0.27,0,0,0,0,3967309,0
1972,"Massachusetts",511,208,0.41,0,0,0,0,5808423,0
1972,"Maryland",213,65,0.31,0,0,0,0,4163928,0
1972,"Maine",260,86,0.33,0,0,0,0,1052228,0
1972,"Michigan",867,484,0.56,0,0,0,0,9156677,0
1972,"Minnesota",485,247,0.51,0,0,0,0,3901524,0
1972,"Missouri",727,189,0.26,0,0,0,0,4831453,0
1972,"Mississippi",258,137,0.53,0,0,0,0,2266070,0
1972,"Montana",148,74,0.50,0,0,1,0.01,727234,0
1972,"Nebraska",342,216,0.63,0,0,0,0,1537165,0
1972,"North Carolina",827,147,0.18,0,0,0,0,5254971,0
1972,"North Dakota",144,57,0.40,0,0,0,0,632000,0
1972,"New Hampshire",259,55,0.21,0,0,0,0,771000,0
1972,"New Jersey",657,461,0.70,0,0,0,0,7402192,0
1972,"New Mexico",164,64,0.39,0,0,0,0,1124058,0
1972,"Nevada",79,23,0.29,0,0,0,0,531209,0
1972,"New York",1256,358,0.29,0,0,1,0.00,19440508,0
1972,"Ohio",932,352,0.38,0,0,0,0,10873446,0
1972,"Oklahoma",497,133,0.27,0,0,0,0,2691025,0
1972,"Oregon",305,141,0.46,0,0,0,0,2187990,0
1972,"Pennsylvania",1896,786,0.41,0,0,0,0,12095390,0
1972,"Puerto Rico",25,0,0,0,0,0,0,2689932,0
1972,"Rhode Island",63,41,0.65,0,0,0,0,968000,0
1972,"South Carolina",572,83,0.15,0,0,0,0,2692286,0
1972,"South Dakota",192,65,0.34,0,0,0,0,689693,0
1972,"Tennessee",606,104,0.17,0,0,0,0,4071106,0
1972,"Texas",1265,418,0.33,0,0,0,0,11905714,0
1972,"Utah",199,56,0.28,0,0,0,0,1183443,0
1972,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1972,"Virginia",483,215,0.45,0,0,0,0,4788230,0
1972,"Vermont",105,27,0.26,0,0,0,0,462000,0
1972,"Washington",328,122,0.37,0,0,1,0.01,3467832,0
1972,"Wisconsin",489,232,0.47,0,0,0,0,4525092,0
1972,"West Virginia",534,247,0.46,0,0,0,0,1781000,0
1972,"Wyoming",89,35,0.39,0,0,0,0,354027,0
1972,"Mariana Islands",1,0,0,0,0,0,0,0,0
1972,"Other",0,0,0,0,0,0,0,0,0
1973,"Alaska",55,18,0.33,0,0,0,0,330000,0
1973,"Alabama",487,125,0.26,0,0,0,0,3634737,0
1973,"Arkansas",346,70,0.20,0,0,0,0,2057887,0
1973,"American Samoa",1,0,0,0,0,0,0,0,0
1973,"Arizona",173,50,0.29,0,0,0,0,2075141,0
1973,"California",931,503,0.54,0,0,0,0,20842166,0
1973,"Colorado",321,107,0.33,0,0,0,0,2467587,0
1973,"Connecticut",129,72,0.56,0,0,0,0,3212115,0
1973,"Canal Zone",1,0,0,0,0,0,0,44650,0
1973,"District of Columbia",3,1,0.33,0,0,0,0,746000,0
1973,"Delaware",84,41,0.49,0,0,0,0,576000,0
1973,"Florida",1219,330,0.27,0,0,0,0,7696604,0
1973,"Georgia",825,155,0.19,0,0,0,0,4886696,0
1973,"Guam",3,1,0.33,0,0,0,0,86926,0
1973,"Hawaii",18,4,0.22,0,0,0,0,865974,0
1973,"Iowa",283,172,0.61,0,0,0,0,2916959,0
1973,"Idaho",152,77,0.51,0,0,0,0,787509,0
1973,"Illinois",1183,643,0.54,0,0,0,0,11295022,0
1973,"Indiana",414,270,0.65,0,0,0,0,5328601,0
1973,"Kansas",473,190,0.40,0,0,0,0,2296660,0
1973,"Kentucky",708,428,0.60,0,0,0,0,3347082,0
1973,"Louisiana",314,86,0.27,0,0,0,0,4012149,0
1973,"Massachusetts",511,202,0.40,0,0,0,0,5839586,0
1973,"Maryland",213,68,0.32,0,0,0,0,4179627,0
1973,"Maine",244,84,0.34,0,0,0,0,1050945,0
1973,"Michigan",867,494,0.57,0,0,0,0,9131662,0
1973,"Minnesota",484,256,0.53,0,0,0,0,3902593,0
1973,"Missouri",727,198,0.27,0,0,1,0.01,4836629,0
1973,"Mississippi",258,136,0.53,0,0,0,0,2285525,0
1973,"Montana",148,74,0.50,0,0,0,0,729029,0
1973,"Nebraska",342,209,0.61,0,0,1,0.00,1560631,0
1973,"North Carolina",827,366,0.44,0,0,0,0,5273000,0
1973,"North Dakota",144,59,0.41,0,0,0,0,640000,0
1973,"New Hampshire",259,57,0.22,0,0,0,0,791000,0
1973,"New Jersey",657,485,0.74,0,0,0,0,7377289,0
1973,"New Mexico",164,65,0.40,0,0,0,0,1116246,0
1973,"Nevada",79,27,0.34,0,0,1,0.04,548000,0
1973,"New York",1256,364,0.29,0,0,0,0,19373070,0
