year,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,total_population,nibrs_population,state
1994,82,50,0.61,0,0,0,0,725292,0,DE
1994,1210,440,0.36,0,0,0,0,13987109,0,FL
1994,814,538,0.66,0,0,0,0,7110933,0,GA
1994,3,0,0,0,0,0,0,0,0,NA
1994,15,5,0.33,0,0,0,0,1233301,0,HI
1994,316,232,0.73,207,0.89,0,0,3249600,2516069,IA
1994,162,115,0.71,106,0.92,0,0,1188460,1116845,ID
1994,1562,267,0.17,137,0.51,0,0,15774099,2832048,IL
1994,411,246,0.60,0,0,0,0,5765827,0,IN
1994,472,1,0.00,0,0,0,0,2555019,0,KS
1994,707,469,0.66,2,0.00,0,0,3891163,56107,KY
1994,313,169,0.54,0,0,0,0,4339929,0,LA
1994,531,291,0.55,30,0.10,0,0,6664640,608408,MA
1994,206,149,0.72,0,0,0,0,5140339,0,MD
1994,243,179,0.74,0,0,0,0,1266050,0,ME
1994,875,638,0.73,18,0.03,0,0,10217634,496726,MI
1994,481,299,0.62,0,0,0,0,4610322,0,MN
1994,723,246,0.34,0,0,0,0,5358013,0,MO
1994,253,108,0.43,0,0,0,0,2688533,0,MS
1994,142,0,0,0,0,0,0,931941,0,MT
1994,336,255,0.76,0,0,0,0,1716368,0,NE
1994,814,473,0.58,0,0,0,0,7095681,0,NC
1994,175,121,0.69,77,0.64,0,0,707077,499357,ND
1994,259,98,0.38,0,0,0,0,1282258,0,NH
1994,653,516,0.79,0,0,0,0,7945294,0,NJ
1994,150,66,0.44,0,0,0,0,1676440,0,NM
1994,76,32,0.42,0,0,0,0,1462255,0,NV
1994,1159,762,0.66,0,0,1,0.00,19755887,0,NY
1994,929,384,0.41,2,0.01,0,0,11995990,592215,OH
1994,493,284,0.58,0,0,0,0,3304148,0,OK
1994,302,204,0.68,0,0,2,0.01,3118829,0,OR
1994,1881,1056,0.56,0,0,1,0.00,12456515,0,PA
1994,24,0,0,0,0,0,0,0,0,NA
1994,62,45,0.73,0,0,0,0,1002570,0,RI
1994,658,296,0.45,254,0.86,0,0,3749855,3659765,SC
1994,188,68,0.36,0,0,0,0,730043,0,SD
1994,599,196,0.33,3,0.02,0,0,5341876,151052,TN
1994,1256,899,0.72,2,0.00,0,0,18563453,75990,TX
1994,193,123,0.64,39,0.32,0,0,2373187,958428,UT
1994,3,0,0,0,0,0,0,0,0,NA
1994,511,449,0.88,145,0.32,0,0,7196740,883244,VA
1994,104,55,0.53,17,0.31,0,0,588703,44794,VT
1994,322,223,0.69,1,0.00,0,0,5544992,191042,WA
1994,486,331,0.68,0,0,0,0,5119155,0,WI
1994,532,297,0.56,0,0,0,0,1862590,0,WV
1994,83,67,0.81,0,0,0,0,480120,0,WY
1994,1,0,0,0,0,0,0,0,0,NA
1994,0,0,0,0,0,0,0,0,0,NA
1995,51,26,0.51,0,0,0,0,604000,0,AK
1995,485,280,0.58,0,0,0,0,4319212,0,AL
1995,341,190,0.56,0,0,0,0,2540304,0,AR
1995,1,0,0,0,0,0,0,0,0,NA
1995,151,91,0.60,0,0,0,0,4236915,0,AZ
1995,915,743,0.81,0,0,1,0.00,31854695,0,CA
1995,325,226,0.70,15,0.07,0,0,4892816,1114799,CO
1995,129,99,0.77,0,0,0,0,3356858,0,CT
1995,0,0,0,0,0,0,0,0,0,NA
1995,3,1,0.33,0,0,0,0,554000,0,DC
1995,82,48,0.59,0,0,0,0,736565,0,DE
1995,1210,426,0.35,0,0,3,0.01,14214968,0,FL
1995,814,532,0.65,0,0,0,0,7259408,0,GA
1995,3,0,0,0,0,0,0,0,0,NA
1995,15,5,0.33,0,0,0,0,1241665,0,HI
1995,309,225,0.73,205,0.91,0,0,3041956,2493944,IA
1995,161,117,0.73,108,0.92,0,0,1216878,1143882,ID
1995,1080,6,0.01,1,0.17,0,0,12093701,144214,IL
1995,411,251,0.61,0,0,0,0,5817404,0,IN
1995,472,2,0.00,0,0,0,0,2566030,0,KS
1995,704,471,0.67,0,0,0,0,3870874,0,KY
1995,313,192,0.61,0,0,0,0,4360669,0,LA
1995,516,286,0.55,71,0.25,0,0,6278136,1148579,MA
1995,206,148,0.72,0,0,0,0,5182371,0,MD
1995,243,176,0.72,0,0,0,0,1267067,0,ME
1995,988,703,0.71,279,0.40,0,0,10677540,2952109,MI
1995,481,300,0.62,0,0,0,0,4654947,0,MN
1995,723,246,0.34,0,0,0,0,5405387,0,MO
1995,253,110,0.43,0,0,0,0,2697105,0,MS
1995,142,4,0.03,0,0,0,0,946073,0,MT
1995,337,256,0.76,1,0.00,0,0,1743441,13286,NE
1995,814,486,0.60,0,0,0,0,7218489,0,NC
1995,175,118,0.67,76,0.64,0,0,728949,498025,ND
1995,259,85,0.33,0,0,0,0,1294619,0,NH
1995,653,517,0.79,0,0,0,0,7989740,0,NJ
1995,150,74,0.49,0,0,0,0,1709085,0,NM
1995,76,32,0.42,0,0,0,0,1534897,0,NV
1995,1159,749,0.65,0,0,0,0,19720019,0,NY
1995,932,358,0.38,4,0.01,0,0,12083274,618231,OH
1995,493,286,0.58,0,0,0,0,3329864,0,OK
1995,302,201,0.67,0,0,0,0,3174677,0,OR
1995,1881,1064,0.57,0,0,1,0.00,12478797,0,PA
1995,24,0,0,0,0,0,0,0,0,NA
1995,62,45,0.73,0,0,0,0,995440,0,RI
1995,745,381,0.51,243,0.64,0,0,4131534,3665841,SC
1995,188,69,0.37,0,0,0,0,740602,0,SD
1995,598,181,0.30,2,0.01,0,0,5379528,107906,TN
1995,1257,919,0.73,3,0.00,0,0,19357838,540048,TX
1995,195,124,0.64,45,0.36,0,0,2589069,1196496,UT
1995,3,0,0,0,0,0,0,0,0,NA
1995,533,437,0.82,152,0.35,1,0.00,8633263,2229400,VA
1995,105,53,0.50,18,0.34,0,0,601626,285731,VT
1995,324,230,0.71,3,0.01,0,0,5655736,213860,WA
1995,487,336,0.69,1,0.00,0,0,5203001,13346,WI
1995,532,297,0.56,0,0,0,0,1868043,0,WV
1995,83,67,0.81,0,0,0,0,484452,0,WY
1995,1,0,0,0,0,0,0,0,0,NA
1995,0,0,0,0,0,0,0,0,0,NA
1996,51,28,0.55,0,0,0,0,607000,0,AK
1996,485,276,0.57,0,0,1,0.00,4341388,0,AL
1996,341,191,0.56,0,0,0,0,2569763,0,AR
1996,1,0,0,0,0,0,0,0,0,NA
1996,151,88,0.58,0,0,0,0,4447854,0,AZ
1996,915,718,0.78,0,0,2,0.00,32131922,0,CA
1996,349,246,0.70,38,0.15,1,0.00,5456201,1506599,CO
1996,130,99,0.76,1,0.01,0,0,3355827,0,CT
1996,0,0,0,0,0,0,0,0,0,NA
1996,3,1,0.33,0,0,0,0,543000,0,DC
1996,82,50,0.61,0,0,0,0,744781,0,DE
1996,1210,94,0.08,0,0,0,0,14746642,0,FL
1996,814,543,0.67,0,0,1,0.00,7457929,0,GA
1996,3,0,0,0,0,0,0,0,0,NA
1996,15,5,0.33,0,0,0,0,1238524,0,HI
1996,314,227,0.72,205,0.90,0,0,3170065,2536413,IA
1996,157,116,0.74,110,0.95,0,0,1229479,1171261,ID
1996,1080,7,0.01,1,0.14,0,0,12111032,144421,IL
1996,411,254,0.62,0,0,0,0,5855497,0,IN
1996,472,2,0.00,0,0,0,0,2573031,0,KS
1996,708,12,0.02,0,0,0,0,3943091,0,KY
1996,313,180,0.58,0,0,0,0,4369704,0,LA
1996,520,319,0.61,98,0.31,0,0,6598443,1758832,MA
1996,206,148,0.72,0,0,0,0,5213193,0,MD
1996,243,179,0.74,0,0,0,0,1269105,0,ME
1996,1009,706,0.70,407,0.58,0,0,11362372,5136470,MI
1996,481,307,0.64,0,0,0,0,4703408,0,MN
1996,723,250,0.35,0,0,0,0,5440912,0,MO
1996,253,113,0.45,0,0,0,0,2716105,0,MS
1996,143,0,0,0,0,0,0,959031,0,MT
1996,337,254,0.75,1,0.00,0,0,1771604,26684,NE
1996,814,479,0.59,0,0,0,0,7347575,0,NC
1996,175,118,0.67,76,0.64,0,0,770511,492398,ND
1996,259,86,0.33,0,0,0,0,1310361,0,NH
1996,653,519,0.79,0,0,1,0.00,8037072,0,NJ
1996,150,75,0.50,0,0,0,0,1737481,0,NM
1996,76,34,0.45,0,0,0,0,1609339,0,NV
1996,1159,756,0.65,0,0,0,0,19786862,0,NY
1996,932,354,0.38,3,0.01,0,0,12220127,629311,OH
1996,493,293,0.59,0,0,0,0,3349145,0,OK
1996,303,207,0.68,1,0.00,0,0,3291193,54622,OR
1996,1881,1052,0.56,0,0,1,0.00,12454953,0,PA
1996,24,0,0,0,0,0,0,0,0,NA
1996,62,46,0.74,0,0,0,0,995440,0,RI
1996,661,304,0.46,260,0.86,0,0,3780429,3694532,SC
1996,188,71,0.38,0,0,0,0,743647,0,SD
1996,599,181,0.30,3,0.02,0,0,5515924,179154,TN
1996,1261,926,0.73,7,0.01,0,0,19858680,638040,TX
1996,191,120,0.63,43,0.36,0,0,2697574,1280674,UT
1996,3,0,0,0,0,0,0,0,0,NA
1996,591,495,0.84,220,0.44,2,0.00,8893122,3035025,VA
1996,125,73,0.58,20,0.27,0,0,913923,316132,VT
1996,323,230,0.71,2,0.01,0,0,6123385,580168,WA
1996,486,337,0.69,0,0,0,0,5232527,0,WI
1996,534,300,0.56,2,0.01,0,0,1905454,39492,WV
1996,83,66,0.80,0,0,0,0,485459,0,WY
1996,1,0,0,0,0,0,0,0,0,NA
1996,0,0,0,0,0,0,0,0,0,NA
1997,51,24,0.47,0,0,0,0,609000,0,AK
1997,485,276,0.57,0,0,0,0,4388086,0,AL
1997,341,190,0.56,0,0,0,0,2584697,0,AR
1997,1,0,0,0,0,0,0,0,0,NA
1997,151,93,0.62,0,0,0,0,4575422,0,AZ
1997,915,720,0.79,0,0,0,0,32362913,0,CA
1997,345,246,0.71,146,0.59,0,0,4029706,2201532,CO
1997,130,102,0.78,2,0.02,0,0,3351262,8009,CT
1997,0,0,0,0,0,0,0,0,0,NA
1997,3,1,0.33,0,0,0,0,529000,0,DC
1997,82,51,0.62,0,0,0,0,751970,0,DE
1997,1210,454,0.38,0,0,0,0,15007458,0,FL
1997,814,547,0.67,0,0,0,0,7592819,0,GA
1997,3,0,0,0,0,0,0,0,0,NA
1997,15,4,0.27,0,0,0,0,1241657,0,HI
1997,314,225,0.72,204,0.91,0,0,3097450,2480779,IA
1997,156,121,0.78,115,0.95,0,0,1265130,1204114,ID
1997,1080,7,0.01,1,0.14,0,0,12161076,145018,IL
1997,411,259,0.63,0,0,0,0,5878552,0,IN
1997,472,2,0.00,0,0,0,0,2596039,0,KS
1997,709,17,0.02,2,0.12,0,0,4039311,82092,KY
1997,313,174,0.56,0,0,0,0,4370705,0,LA
1997,513,326,0.64,114,0.35,0,0,6284719,1945675,MA
1997,205,146,0.71,0,0,0,0,5240988,0,MD
1997,243,179,0.74,0,0,0,0,1268079,0,ME
1997,999,680,0.68,497,0.73,0,0,10334127,6067154,MI
1997,481,313,0.65,0,0,0,0,4731674,0,MN
1997,723,246,0.34,0,0,0,0,5491224,0,MO
1997,253,106,0.42,0,0,0,0,2731105,0,MS
1997,143,63,0.44,1,0.02,0,0,982130,29654,MT
1997,341,254,0.74,5,0.02,0,0,1840191,90021,NE
1997,814,478,0.59,0,0,0,0,7449904,0,NC
1997,173,116,0.67,78,0.67,0,0,713191,502073,ND
1997,262,1,0.00,0,0,0,0,1366626,0,NH
1997,653,517,0.79,0,0,1,0.00,8102463,0,NJ
1997,150,76,0.51,0,0,0,0,1744476,0,NM
1997,76,34,0.45,0,0,0,0,1683630,0,NV
1997,1159,734,0.63,0,0,0,0,19730592,0,NY
1997,934,345,0.37,3,0.01,0,0,12261964,81194,OH
1997,493,298,0.60,0,0,0,0,3365347,0,OK
1997,303,206,0.68,1,0.00,0,0,3336208,60257,OR
1997,1881,1041,0.55,0,0,0,0,12417352,0,PA
1997,24,0,0,0,0,0,0,0,0,NA
1997,62,45,0.73,0,0,0,0,992423,0,RI
1997,656,306,0.47,267,0.87,0,0,3843288,3754030,SC
1997,188,30,0.16,0,0,0,0,748154,0,SD
1997,740,355,0.48,129,0.36,11,0.03,6680771,1309518,TN
1997,1275,943,0.74,25,0.03,0,0,19838820,1007440,TX
1997,193,118,0.61,47,0.40,0,0,2617132,1288682,UT
1997,3,0,0,0,0,0,0,0,0,NA
1997,559,470,0.84,264,0.56,0,0,9001993,3866823,VA
1997,113,12,0.11,10,0.83,0,0,704376,186768,VT
1997,323,232,0.72,2,0.01,0,0,6208598,588243,WA
1997,488,343,0.70,2,0.01,0,0,5289407,49461,WI
1997,537,299,0.56,1,0.00,0,0,1861989,6284,WV
1997,83,65,0.78,0,0,0,0,484446,0,WY
1997,1,0,0,0,0,0,0,0,0,NA
1997,0,0,0,0,0,0,0,0,0,NA
1998,51,26,0.51,0,0,0,0,614000,0,AK
1998,485,296,0.61,0,0,0,0,4397943,0,AL
1998,343,195,0.57,2,0.01,0,0,2667550,67627,AR
1998,1,0,0,0,0,0,0,0,0,NA
1998,152,96,0.63,1,0.01,0,0,4709482,20348,AZ
1998,915,718,0.78,0,0,0,0,32763349,0,CA
1998,329,202,0.61,133,0.66,0,0,4081288,2269440,CO
1998,139,111,0.80,32,0.29,0,0,3547702,525460,CT
1998,0,0,0,0,0,0,0,0,0,NA
1998,3,1,0.33,0,0,0,0,523000,0,DC
1998,82,54,0.66,0,0,0,0,764381,0,DE
1998,1207,453,0.38,0,0,0,0,14966475,0,FL
1998,814,542,0.67,0,0,0,0,7745797,0,GA
1998,3,0,0,0,0,0,0,0,0,NA
1998,15,4,0.27,0,0,0,0,1289793,0,HI
1998,289,217,0.75,211,0.97,0,0,2921418,2578425,IA
1998,156,121,0.78,117,0.97,0,0,1270444,1220792,ID
1998,1080,7,0.01,1,0.14,0,0,12309471,145993,IL
1998,411,253,0.62,0,0,0,0,5913427,0,IN
1998,472,2,0.00,0,0,0,0,2629938,0,KS
1998,706,17,0.02,4,0.24,0,0,3972802,78143,KY
1998,313,180,0.58,0,0,0,0,4385359,0,LA
1998,512,332,0.65,142,0.43,0,0,6272979,2337579,MA
1998,205,147,0.72,0,0,0,0,5285233,0,MD
1998,243,181,0.74,0,0,0,0,1274119,0,ME
1998,904,634,0.70,563,0.89,0,0,10365514,6784272,MI
1998,481,309,0.64,0,0,2,0.01,4774354,0,MN
1998,723,243,0.34,0,0,0,0,5526522,0,MO
1998,253,107,0.42,0,0,0,0,2752106,0,MS
1998,142,54,0.38,0,0,0,0,952396,0,MT
1998,336,254,0.76,12,0.05,0,0,1754330,228139,NE
1998,814,482,0.59,0,0,0,0,7565697,0,NC
1998,167,110,0.66,82,0.75,0,0,696049,510621,ND
1998,266,48,0.18,5,0.10,0,0,1407565,47791,NH
1998,653,520,0.80,0,0,0,0,8159326,0,NJ
1998,150,78,0.52,0,0,0,0,1751920,0,NM
1998,76,35,0.46,0,0,0,0,1753364,0,NV
1998,1159,718,0.62,0,0,2,0.00,19964708,0,NY
1998,956,362,0.38,35,0.10,0,0,11989827,1322754,OH
1998,493,299,0.61,0,0,0,0,3393885,0,OK
1998,303,170,0.56,0,0,0,0,3316702,0,OR
1998,1881,1015,0.54,0,0,0,0,12432055,0,PA
1998,24,0,0,0,0,0,0,0,0,NA
1998,62,46,0.74,0,0,0,0,994135,0,RI
1998,701,297,0.42,260,0.88,0,0,3913371,3829103,SC
1998,188,61,0.32,0,0,0,0,751070,0,SD
1998,729,333,0.46,254,0.76,1,0.00,7108055,3574423,TN
1998,1261,938,0.74,51,0.05,0,0,20008545,1314264,TX
1998,196,119,0.61,56,0.47,0,0,2820375,1496472,UT
1998,3,0,0,0,0,0,0,0,0,NA
1998,528,427,0.81,345,0.81,0,0,8415884,5137870,VA
1998,106,65,0.61,42,0.65,0,0,614977,481006,VT
1998,325,238,0.73,4,0.02,0,0,6221315,522156,WA
1998,486,3,0.01,0,0,0,0,5301409,0,WI
1998,653,381,0.58,156,0.41,0,0,2275466,1325042,WV
1998,83,65,0.78,0,0,0,0,485341,0,WY
1998,1,0,0,0,0,0,0,0,0,NA
1998,0,0,0,0,0,0,0,0,0,NA
1999,51,28,0.55,0,0,0,0,619000,0,AK
1999,485,282,0.58,0,0,0,0,4416008,0,AL
1999,343,196,0.57,2,0.01,0,0,2805880,196906,AR
1999,1,0,0,0,0,0,0,0,0,NA
1999,151,98,0.65,0,0,0,0,4790537,0,AZ
1999,915,720,0.79,0,0,0,0,33243480,0,CA
1999,339,240,0.71,140,0.58,0,0,4230160,2331686,CO
1999,141,113,0.80,34,0.30,0,0,3763339,734988,CT
1999,0,0,0,0,0,0,0,0,0,NA
1999,3,1,0.33,0,0,0,0,519000,0,DC
1999,82,54,0.66,0,0,0,0,774931,0,DE
1999,1207,454,0.38,0,0,0,0,15178289,0,FL
1999,814,560,0.69,0,0,0,0,7845726,0,GA
1999,3,0,0,0,0,0,0,0,0,NA
1999,15,4,0.27,0,0,0,0,1281793,0,HI
1999,308,228,0.74,207,0.91,0,0,3070618,2668004,IA
1999,155,119,0.77,114,0.96,0,0,1308046,1243820,ID
1999,1080,7,0.01,1,0.14,0,0,12390865,144646,IL
1999,411,254,0.62,0,0,0,0,5957410,0,IN
1999,472,2,0.00,0,0,0,0,2654899,0,KS
1999,709,16,0.02,4,0.25,0,0,3999766,89389,KY
1999,313,197,0.63,0,0,0,0,4422198,0,LA
1999,515,328,0.64,146,0.45,0,0,6367686,2426343,MA
1999,205,146,0.71,0,0,0,0,5329480,0,MD
1999,243,178,0.73,0,0,0,0,1283547,0,ME
1999,928,666,0.72,568,0.85,0,0,10763743,7088631,MI
1999,481,318,0.66,0,0,0,0,4823751,0,MN
1999,723,247,0.34,0,0,0,0,5543399,0,MO
1999,253,117,0.46,0,0,0,0,2769107,0,MS
1999,142,45,0.32,0,0,0,0,961317,0,MT
1999,336,251,0.75,12,0.05,0,0,1762297,230294,NE
1999,814,467,0.57,0,0,0,0,7671532,0,NC
1999,159,98,0.62,77,0.79,0,0,696916,501221,ND
1999,273,69,0.25,9,0.13,0,0,1458597,109409,NH
1999,653,517,0.79,0,0,0,0,8188146,0,NJ
1999,150,84,0.56,0,0,0,0,1754684,0,NM
1999,76,36,0.47,0,0,0,0,1814905,0,NV
1999,1159,702,0.61,0,0,1,0.00,19992301,0,NY
1999,974,402,0.41,69,0.17,0,0,12205333,1904230,OH
1999,493,303,0.61,0,0,0,0,3405170,0,OK
1999,302,202,0.67,1,0.00,0,0,3388729,35163,OR
1999,1881,1000,0.53,0,0,0,0,12422113,0,PA
1999,24,0,0,0,0,0,0,0,0,NA
1999,62,46,0.74,0,0,0,0,997138,0,RI
1999,715,330,0.46,274,0.83,0,0,3946364,3882611,SC
1999,188,72,0.38,0,0,0,0,743276,0,SD
1999,720,474,0.66,338,0.71,0,0,7571031,4509059,TN
1999,1263,947,0.75,53,0.06,1,0.00,20558713,1624976,TX
1999,196,119,0.61,55,0.46,1,0.01,2769245,1534584,UT
1999,3,0,0,0,0,0,0,0,0,NA
1999,553,458,0.83,351,0.77,2,0.00,8952151,5744686,VA
1999,107,64,0.60,42,0.66,0,0,618872,492734,VT
1999,325,239,0.74,4,0.02,0,0,6335124,562199,WA
1999,487,357,0.73,1,0.00,0,0,5895408,580899,WI
1999,583,294,0.50,247,0.84,0,0,2213231,1521631,WV
1999,83,66,0.80,0,0,0,0,484327,0,WY
1999,1,0,0,0,0,0,0,0,0,NA
1999,0,0,0,0,0,0,0,0,0,NA
2000,51,32,0.63,0,0,0,0,626932,0,AK
2000,485,218,0.45,0,0,0,0,4488050,0,AL
2000,344,199,0.58,4,0.02,0,0,2902270,185894,AR
2000,1,0,0,0,0,0,0,0,0,NA
2000,150,99,0.66,0,0,0,0,5142271,0,AZ
2000,887,722,0.81,0,0,1,0.00,33974269,0,CA
2000,336,238,0.71,140,0.59,1,0.00,4739066,2470043,CO
2000,139,111,0.80,46,0.41,0,0,4283356,1610487,CT
2000,0,0,0,0,0,0,0,0,0,NA
2000,3,1,0.33,0,0,0,0,572059,0,DC
2000,82,53,0.65,0,0,0,0,806621,0,DE
2000,832,518,0.62,0,0,0,0,16049613,0,FL
2000,811,557,0.69,0,0,0,0,8200086,0,GA
2000,3,0,0,0,0,0,0,0,0,NA
2000,15,4,0.27,0,0,0,0,1314665,0,HI
2000,308,246,0.80,218,0.89,0,0,3153624,2840965,IA
2000,151,120,0.79,119,0.99,0,0,1335701,1282539,ID
2000,1080,7,0.01,1,0.14,0,0,12649892,150115,IL
2000,411,266,0.65,0,0,0,0,6096020,0,IN
2000,592,409,0.69,311,0.76,0,0,3484576,2285796,KS
2000,716,23,0.03,10,0.43,0,0,4167708,157418,KY
2000,312,192,0.62,0,0,0,0,4522112,0,LA
2000,524,348,0.66,187,0.54,0,0,6781415,3131851,MA
2000,204,148,0.73,0,0,0,0,5449611,0,MD
2000,242,179,0.74,0,0,0,0,1314095,0,ME
2000,914,672,0.74,593,0.88,0,0,10658627,8037390,MI
2000,481,314,0.65,0,0,4,0.01,4983365,0,MN
2000,723,244,0.34,0,0,0,0,5666897,0,MO
2000,253,130,0.51,0,0,0,0,2844765,0,MS
2000,142,54,0.38,0,0,0,0,979214,0,MT
2000,340,252,0.74,11,0.04,0,0,1814703,178443,NE
2000,805,427,0.53,0,0,0,0,8084417,0,NC
2000,156,88,0.56,70,0.80,0,0,702195,504897,ND
2000,269,115,0.43,9,0.08,0,0,1437358,108641,NH
2000,653,517,0.79,0,0,0,0,8461319,0,NJ
2000,150,83,0.55,0,0,0,0,1830812,0,NM
2000,76,36,0.47,0,0,0,0,2003421,0,NV
2000,1038,634,0.61,0,0,1,0.00,20769343,0,NY
2000,977,428,0.44,100,0.23,0,0,12196379,2228655,OH
2000,493,302,0.61,0,0,0,0,3498712,0,OK
2000,304,207,0.68,3,0.01,0,0,3513113,52930,OR
2000,1881,1006,0.53,0,0,3,0.00,12822219,0,PA
2000,24,0,0,0,0,0,0,0,0,NA
2000,62,48,0.77,0,0,0,0,1054364,0,RI
2000,714,538,0.75,391,0.73,0,0,4075438,4007782,SC
2000,223,118,0.53,62,0.53,0,0,892293,286095,SD
2000,678,506,0.75,423,0.84,0,0,6975748,5684989,TN
2000,1260,956,0.76,55,0.06,0,0,21331542,1954831,TX
2000,190,120,0.63,58,0.48,0,0,2782205,1702774,UT
2000,3,0,0,0,0,0,0,0,0,NA
2000,534,453,0.85,384,0.85,0,0,7594667,6980761,VA
2000,108,71,0.66,44,0.62,0,0,643372,515166,VT
2000,325,246,0.76,5,0.02,0,0,6531953,621227,WA
2000,487,349,0.72,0,0,0,0,5499827,0,WI
2000,570,354,0.62,263,0.74,0,0,2093659,1677041,WV
2000,83,65,0.78,0,0,0,0,499238,0,WY
2000,1,0,0,0,0,0,0,0,0,NA
2000,0,0,0,0,0,0,0,0,0,NA
2001,51,33,0.65,0,0,0,0,634892,0,AK
2001,485,266,0.55,0,0,0,0,4502059,0,AL
2001,344,199,0.58,5,0.03,0,0,3075959,381356,AR
2001,1,0,0,0,0,0,0,0,0,NA
2001,151,101,0.67,1,0.01,0,0,5356370,32910,AZ
2001,887,724,0.82,0,0,0,0,34608064,0,CA
2001,341,229,0.67,135,0.59,0,0,4946322,2401303,CO
2001,137,109,0.80,53,0.49,0,0,4178846,1785765,CT
2001,0,0,0,0,0,0,0,0,0,NA
2001,3,2,0.67,1,0.50,0,0,571822,0,DC
2001,90,62,0.69,54,0.87,0,0,820963,795507,DE
2001,832,582,0.70,0,0,0,0,16465493,0,FL
2001,811,549,0.68,0,0,3,0.01,8403421,0,GA
2001,3,0,0,0,0,0,0,0,0,NA
2001,15,4,0.27,0,0,0,0,1328623,0,HI
2001,311,251,0.81,219,0.87,0,0,3199087,2861030,IA
2001,152,115,0.76,115,1.00,0,0,1363532,1305535,ID
2001,1079,8,0.01,1,0.13,0,0,12709255,150877,IL
2001,411,273,0.66,0,0,0,0,6130368,0,IN
2001,591,451,0.76,334,0.74,0,0,3290731,2296266,KS
2001,718,26,0.04,13,0.50,2,0.08,4387084,429902,KY
2001,312,194,0.62,0,0,0,0,4518855,0,LA
2001,519,352,0.68,204,0.58,0,0,6638271,3389451,MA
2001,204,148,0.73,0,0,0,0,5530549,0,MD
2001,242,180,0.74,0,0,0,0,1322818,0,ME
2001,911,675,0.74,608,0.90,0,0,10854317,8301563,MI
2001,481,299,0.62,0,0,0,0,5038797,0,MN
2001,723,306,0.42,0,0,0,0,5701710,0,MO
2001,253,128,0.51,0,0,0,0,2858136,0,MS
2001,142,55,0.39,0,0,0,0,976899,0,MT
2001,348,255,0.73,26,0.10,0,0,1877174,342220,NE
2001,805,448,0.56,0,0,0,0,8221148,0,NC
2001,153,86,0.56,72,0.84,0,0,671376,509045,ND
2001,279,127,0.46,18,0.14,0,0,1539876,209539,NH
2001,653,521,0.80,0,0,0,0,8531789,0,NJ
2001,150,82,0.55,0,0,0,0,1840977,0,NM
2001,76,35,0.46,0,0,0,0,2112936,0,NV
2001,1038,670,0.65,0,0,0,0,20795253,0,NY
2001,999,491,0.49,155,0.32,0,0,12696455,3198373,OH
2001,493,299,0.61,0,0,0,0,3512705,0,OK
2001,306,209,0.68,5,0.02,0,0,3677796,165591,OR
2001,1880,852,0.45,0,0,0,0,12815044,0,PA
2001,24,0,0,0,0,0,0,0,0,NA
2001,56,48,0.86,0,0,0,0,1065026,0,RI
2001,672,420,0.63,318,0.76,0,0,4208820,4055834,SC
2001,227,124,0.55,68,0.55,0,0,879622,292455,SD
2001,611,481,0.79,459,0.95,0,0,5776399,5735728,TN
2001,1266,962,0.76,60,0.06,1,0.00,22077389,2418623,TX
2001,192,123,0.64,59,0.48,0,0,2828786,1734179,UT
2001,3,0,0,0,0,0,0,0,0,NA
2001,538,468,0.87,396,0.85,0,0,7487243,7147779,VA
2001,107,72,0.67,58,0.81,0,0,626916,562536,VT
2001,324,246,0.76,4,0.02,0,0,6559514,554672,WA
2001,487,358,0.74,1,0.00,0,0,5539023,66807,WI
2001,533,354,0.66,298,0.84,0,0,1991395,1734491,WV
2001,83,65,0.78,0,0,0,0,499886,0,WY
2001,1,0,0,0,0,0,0,0,0,NA
2001,0,0,0,0,0,0,0,0,0,NA
2002,51,33,0.65,0,0,0,0,643893,0,AK
2002,485,269,0.55,0,0,0,0,4516995,0,AL
2002,350,212,0.61,11,0.05,0,0,3211957,503181,AR
2002,1,0,0,0,0,0,0,0,0,NA
2002,151,97,0.64,1,0.01,0,0,5502666,33834,AZ
2002,887,727,0.82,0,0,0,0,35222901,0,CA
2002,327,215,0.66,131,0.61,0,0,4648662,2284633,CO
2002,137,110,0.80,61,0.55,0,0,4211952,1964031,CT
2002,0,0,0,0,0,0,0,0,0,NA
2002,3,2,0.67,1,0.50,0,0,570898,0,DC
2002,97,64,0.66,52,0.81,0,0,839193,807385,DE
2002,832,595,0.72,0,0,0,0,16790087,0,FL
2002,811,555,0.68,0,0,0,0,8593897,0,GA
2002,3,0,0,0,0,0,0,0,0,NA
2002,15,4,0.27,0,0,0,0,1350867,0,HI
2002,305,247,0.81,221,0.89,0,0,3146200,2864063,IA
2002,151,119,0.79,117,0.98,0,0,1386037,1328471,ID
2002,1078,7,0.01,1,0.14,0,0,12671130,152307,IL
2002,411,279,0.68,0,0,0,0,6174803,0,IN
2002,583,435,0.75,324,0.74,0,0,2998938,2340716,KS
2002,718,27,0.04,17,0.63,0,0,4496702,536056,KY
2002,312,188,0.60,0,0,0,0,4529119,0,LA
2002,530,363,0.68,219,0.60,0,0,6888021,3791612,MA
2002,204,148,0.73,0,0,0,0,5615508,0,MD
2002,242,180,0.74,0,0,0,0,1329171,0,ME
2002,925,689,0.74,615,0.89,0,0,11141200,8788708,MI
